udi,product_id,type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,machine_failure,twf,hdf,pwf,osf,rnf,noise_flags,temp_difference,temp_ratio,temp_excess,power_w,power_per_tool_wear,torque_speed_product,wear_ratio,wear_level,wear_exponential,tool_wear_min_rolling_mean_5,tool_wear_min_rolling_std_5,tool_wear_min_rolling_min_5,tool_wear_min_rolling_max_5,rotational_speed_rpm_rolling_mean_5,rotational_speed_rpm_rolling_std_5,rotational_speed_rpm_rolling_min_5,rotational_speed_rpm_rolling_max_5,torque_nm_rolling_mean_5,torque_nm_rolling_std_5,torque_nm_rolling_min_5,torque_nm_rolling_max_5,process_temperature_k_rolling_mean_5,process_temperature_k_rolling_std_5,process_temperature_k_rolling_min_5,process_temperature_k_rolling_max_5,health_index,health_grade,failure_risk_score,power_anomaly_score,speed_stability,torque_variability,temp_torque_interaction,power_wear_interaction,critical_stress_indicator,product_age,udi_rank
8516,L55695,L,298.2,309.4,1443,45.4,187,0,0,0,0,0,0,0,11.199999999999989,1.037558681966604,0.0,6860.778317694369,36.49350168986367,65512.2,0.7601625985359244,1.0,1.138623929347382,181.2,5.118593556829907,175.0,187.0,1474.2,42.36389972606387,1443.0,1546.0,41.88,5.153348426023612,36.2,47.1,309.52,0.13038404810542178,309.4,309.7,0.42266644881677523,Fair,0,0.9095960552195106,-0.11587896153276334,0.8888147950653981,7.657831209972413,5215.30707395748,0.32225630933297883,0,7585
8518,M23377,M,298.3,309.6,1469,54.8,191,0,0,0,0,0,0,0,11.300000000000011,1.0378813240433078,0.0,8430.504356568365,43.9088768571269,80501.2,0.7764227610714522,1.0,1.1736825591158064,184.4,5.2725705305875525,177.0,191.0,1476.6,41.476499370125175,1443.0,1546.0,44.0,7.831028029575684,36.2,54.8,309.5,0.10000000000181,309.4,309.6,0.4883746854813216,Fair,0,1.077884909288654,-0.05840452189255507,0.9674112411359157,9.325903474007486,6545.635469751716,0.45754832400970347,0,7586
8519,M23378,M,298.3,309.6,1681,27.1,194,0,0,0,0,0,0,0,11.300000000000011,1.0378813240433078,0.0,4770.767007372655,24.465471832680283,45555.100000000006,0.7886178829730981,1.0,1.200353178085197,187.8,4.764451699830732,182.0,194.0,1503.6,100.2486907645182,1443.0,1681.0,42.18,10.647863635490456,27.1,54.8,309.5,0.10000000000181,309.4,309.6,0.46074696233437656,Fair,0,1.1988417309005672,-0.11147425801031541,1.0711557882971472,4.6118975209051625,3762.312177512126,0.24427608727443956,0,7587
8520,L55699,L,298.3,309.6,1420,44.1,197,0,0,0,0,0,0,0,11.300000000000011,1.0378813240433078,0.0,6558.10154155496,33.121724957348285,62622.0,0.8008130048747439,1.0,1.227351039831242,190.8,4.919349550501533,185.0,197.0,1492.0,107.07474025184463,1420.0,1681.0,43.7,10.165874286061186,27.1,54.8,309.52000000000004,0.10954451150269227,309.4,309.6,0.4258854559330179,Fair,0,1.1930076792054822,-0.10031194393030463,1.0580683552295285,7.504969766491426,5251.813001766318,0.3103853488333688,0,7588
8521,M23380,M,298.3,309.5,1543,49.9,199,0,0,0,0,0,0,0,11.199999999999989,1.0375460910575056,0.0,8063.390164209115,40.31695082104557,76995.7,0.8089430861425078,1.0,1.245533396664578,193.6,4.774934554527351,187.0,199.0,1511.2,105.58503681867046,1420.0,1681.0,44.26,10.472487765569364,27.1,54.8,309.54,0.08944271910202127,309.4,309.6,0.47732697936449225,Fair,0,1.0931438040851114,0.4034971274957595,0.8547945028264073,8.416867343119458,6522.823724206464,0.42772429967895925,0,7589
8522,L55701,L,298.4,309.5,1376,50.4,202,0,0,0,0,0,0,0,11.100000000000023,1.0371983879450457,0.0,7262.734584450402,35.77701765739114,69350.4,0.8211382080441536,2.0,1.27308561000609,196.6,4.277849927243703,191.0,202.0,1497.8,119.71090175919649,1376.0,1681.0,45.260000000000005,10.840802553316799,27.1,54.8,309.56000000000006,0.05477225575383235,309.5,309.6,0.4601346640785363,Fair,0,1.1069685327377778,0.3325600642183806,0.8923453932265484,8.425301077932229,5963.708862175903,0.37137733236169446,0,7590
8523,H37936,H,298.3,309.4,1631,29.8,0,0,0,0,0,0,0,0,11.099999999999966,1.0372108580717034,0.0,5090.042727882038,5090.042727882038,48603.8,0.0,0.0,0.0,158.4,88.59627531674242,0.0,202.0,1530.2,131.32669187944998,1376.0,1681.0,40.26,11.10283747516823,27.1,50.4,309.52,0.08366600265556531,309.4,309.6,0.2126808998136976,Good,0,1.2238040293312586,0.25069243498551086,1.008995310975138,4.981626430999587,0.0,0.12030403234415438,0,7591
8524,H37937,H,298.3,309.3,1529,41.7,5,0,0,0,0,0,0,0,11.0,1.0368756250859015,0.0,6677.205512734585,1112.8675854557641,63759.3,0.020325203169409743,0.0,0.02053316668858529,120.6,107.83923219311248,0.0,202.0,1499.8,102.01323443553781,1376.0,1631.0,43.18,8.356853474843271,29.8,50.4,309.46000000000004,0.1140175425114817,309.3,309.6,0.18499911739839503,Excellent,0,1.198092251272909,0.2560723619915277,0.9838906525125903,6.908132426082343,135.7155586502332,0.13727601607381676,0,7592
8525,L55704,L,298.3,309.4,1468,46.2,10,0,0,0,0,0,0,0,11.099999999999966,1.0372108580717034,0.0,7102.630697050939,645.6936997319035,67821.6,0.040650406338819486,0.0,0.04148794431143177,83.2,107.14336190357307,0.0,202.0,1509.4,94.616594738978,1376.0,1631.0,43.6,8.466699475002054,29.8,50.4,309.41999999999996,0.08366600265551732,309.3,309.5,0.21326921832572887,Good,0,1.14999062157257,0.25351406586498915,0.9600459287450946,7.723192654771172,288.7248239096933,0.16833626167998358,0,7593
8526,L55705,L,298.3,309.4,1378,52.3,12,0,0,0,0,0,0,0,11.099999999999966,1.0372108580717034,0.0,7547.482406166219,580.5755697050938,72069.4,0.048780487606583385,0.0,0.04998983965816772,45.8,87.44255257024487,0.0,202.0,1476.4,107.82068447195094,1376.0,1631.0,44.08,8.966437419622133,29.8,52.3,309.4,0.07071067812114061,309.3,309.5,0.2394257997498242,Good,0,1.1708583406825432,0.202310448250537,1.0004788934380846,8.742921555076455,368.16987197489743,0.20081831709227113,0,7594
8527,L55706,L,298.3,309.3,1401,51.9,14,0,0,0,0,0,0,0,11.0,1.0368756250859015,0.0,7614.768347855227,507.6512231903485,72711.9,0.056910568874347284,0.0,0.05856113784809702,8.2,5.674504383648035,0.0,14.0,1481.4,102.44657144092233,1378.0,1631.0,44.38,9.25132422953601,29.8,52.3,309.36,0.05477225575371819,309.3,309.4,0.2416328893446563,Good,0,1.1968352424932431,0.17787472486516032,1.0354055714761998,8.597891436778742,433.3607985228146,0.20447631518187662,0,7595
8528,L55707,L,298.4,309.3,1531,37.4,16,0,0,0,0,0,0,0,10.900000000000034,1.0365281466604286,0.0,5996.502178284182,352.7354222520107,57259.4,0.06504065014211118,0.0,0.06720240543190603,11.4,4.219004621950584,5.0,16.0,1461.4,70.81878281924934,1378.0,1531.0,45.9,6.460263152534891,37.4,52.3,309.34000000000003,0.05477225575372987,309.3,309.4,0.20125163890911582,Good,0,1.09601938044931,0.1741612940581776,0.986696407170891,6.139457738863607,390.0164002541891,0.13411201530818373,0,7596
8529,L55708,L,298.4,309.3,1512,35.8,18,0,0,0,0,0,0,0,10.900000000000034,1.0365281466604286,0.0,5668.7332439678285,298.35438126146465,54129.6,0.07317073140987508,0.0,0.07591421358515893,14.0,3.16227766017472,10.0,18.0,1458.0,67.07085805325593,1378.0,1531.0,44.72,7.815817295715148,35.8,52.3,309.34,0.05477225575372987,309.3,309.4,0.21784570483428603,Good,0,0.9489313314341926,0.34227920167251225,0.834991881466454,5.876807140409548,414.78535762859985,0.13723512727871312,0,7597
8530,M23389,M,298.5,309.4,1522,47.4,20,0,0,0,0,0,0,0,10.899999999999977,1.0365159094254073,0.0,7555.169235924934,359.76996361547305,72142.8,0.08130081267763897,0.0,0.08469713814605173,16.0,3.1622776601746834,12.0,20.0,1468.8,73.15531422938464,1378.0,1531.0,44.959999999999994,7.89069071754812,35.8,52.3,309.34000000000003,0.05477225575372987,309.3,309.4,0.23687732852909552,Good,0,0.9777875384012381,0.35605294053303493,0.8434553819047134,7.7810239792014295,614.2413987977937,0.19888313661025495,0,7598
8531,M23390,M,298.5,309.3,1615,31.8,23,0,0,0,0,0,0,0,10.800000000000011,1.0361809010513203,0.0,5378.372151474531,224.09883964477214,51357.0,0.09349593457928482,0.0,0.09800613947532111,18.2,3.4928498393202676,14.0,23.0,1516.2,76.32627332707924,1401.0,1615.0,40.86,8.430776951147504,31.8,51.9,309.32,0.0447213595539587,309.3,309.4,0.22682357895276753,Good,0,0.978629035564568,0.29382591323995966,0.9120004291438146,5.172289078730592,502.8559308173101,0.13557178537834574,0,7599
8532,L55711,L,298.6,309.3,1449,46.5,26,0,0,0,0,0,0,0,10.699999999999989,1.0358338880246687,0.0,7056.226960455764,261.34173927613944,67378.5,0.10569105648093066,0.0,0.1114784393974908,20.6,3.974921382875308,16.0,26.0,1525.8,59.34391291446835,1449.0,1615.0,39.779999999999994,6.863089683225769,31.8,47.4,309.32,0.0447213595539587,309.3,309.4,0.22729951924035033,Good,0,0.9647959501946584,0.3578428021152541,0.8765495913747631,7.493222778716516,745.7800822197959,0.17823842077183705,0,7600
8533,L55712,L,298.6,309.4,1315,55.5,28,0,0,0,0,0,0,0,10.799999999999955,1.0361687842057306,0.0,7643.106987265415,263.5554133539798,72982.5,0.11382113774869457,0.0,0.12055168256225768,23.0,4.1231056256224,18.0,28.0,1482.6,110.86613549682338,1315.0,1615.0,43.4,9.543846184846027,31.8,55.5,309.34000000000003,0.05477225575372987,309.3,309.4,0.2633497023438165,Good,0,0.8613892861949294,0.3103618091377046,0.8485041315571012,9.027108297784475,869.9471332255467,0.22368303040923676,0,7601
8534,M23393,M,298.6,309.4,1465,41.1,30,0,0,0,0,0,0,0,10.799999999999955,1.0361687842057306,0.0,6305.661444369974,203.40843368935398,60211.5,0.12195121901645846,0.0,0.1296989926082246,25.4,3.9749213828752397,20.0,30.0,1473.2,109.73695822283393,1315.0,1615.0,44.46,8.750028571381927,31.8,55.5,309.36,0.05477225575371819,309.3,309.4,0.20961265575273458,Good,0,0.8764461935728892,0.32828715139795994,0.851496286771693,6.684939658359314,768.9830998460004,0.146885327889687,0,7602
8535,M23394,M,298.6,309.5,1404,43.3,33,0,0,0,0,0,0,0,10.899999999999977,1.0365036803867926,0.0,6366.58009383378,187.25235570099352,60793.2,0.13414634091810432,0.0,0.14356015704348324,28.0,3.8078865529370107,23.0,33.0,1449.6,109.30599251642153,1315.0,1615.0,43.64,8.59639459308378,31.8,55.5,309.38,0.08366600265550586,309.3,309.5,0.2164188703487393,Good,0,0.8779007200854619,0.31149203620317956,0.8501277380823542,7.107981820662909,854.0534237498428,0.15311988702778448,0,7603
8536,L55715,L,298.6,309.5,1547,44.8,36,0,0,0,0,0,0,0,10.899999999999977,1.0365036803867926,0.0,7258.042895442359,196.16332149844212,69305.59999999999,0.14634146281975016,0.0,0.15759139499457087,30.6,3.9749213828751655,26.0,36.0,1436.0,85.14105942493313,1315.0,1547.0,46.24,5.54418614406119,41.1,55.5,309.41999999999996,0.08366600265552115,309.3,309.5,0.2430121104045385,Good,0,0.8514755974489786,0.32009175450518856,0.7946006582776008,7.354216756713587,1062.1526145275297,0.19600976806291992,0,7604
8537,M23396,M,298.6,309.5,1426,45.4,38,0,0,0,0,0,0,0,10.899999999999977,1.0365036803867926,0.0,6779.951407506703,173.84490788478726,64740.4,0.15447154408751404,0.0,0.1670410683664818,33.0,4.123105625622262,28.0,38.0,1431.4,84.8840385467138,1315.0,1547.0,46.019999999999996,5.5531072382946185,41.1,55.5,309.4599999999999,0.054772255753799924,309.4,309.5,0.23524031725239275,Good,0,0.7881221816715116,0.33615337501568154,0.7338592186419957,7.452710731133858,1047.3095627558746,0.17724280108940388,0,7605
8538,L55717,L,298.6,309.5,1730,30.2,41,0,0,0,0,0,0,0,10.899999999999977,1.0365036803867926,0.0,5471.472855227882,130.27316321971148,52246.0,0.16666666598915988,0.0,0.18136041206526632,35.6,4.27784992724589,30.0,41.0,1514.4,132.27736011880486,1404.0,1730.0,40.959999999999994,6.239631399369679,30.2,45.4,309.48,0.044721359554051654,309.4,309.5,0.2383126973827749,Good,0,0.8485988602765616,0.09300829554886991,0.839183711886166,4.95753004582032,911.9121388310203,0.14490444187778684,0,7606
8539,L55718,L,298.5,309.4,1548,37.7,43,0,0,0,0,0,0,0,10.899999999999977,1.0365159094254073,0.0,6111.720844504022,138.9027464660005,58359.600000000006,0.1747967472569238,0.0,0.19100411715567533,38.2,3.9623225512365057,33.0,43.0,1531.0,129.7112177107284,1404.0,1730.0,40.279999999999994,6.403670822270614,30.2,45.4,309.47999999999996,0.044721359554051654,309.4,309.5,0.22847834667301475,Good,0,0.8077959886206617,0.08507344841953468,0.8225514970548475,6.188704726073711,1068.3089237616425,0.15518109929261953,0,7607
8540,L55719,L,298.5,309.4,1517,40.2,45,0,0,0,0,0,0,0,10.899999999999977,1.0365159094254073,0.0,6386.4988270777485,138.83693102342932,60983.4,0.1829268285246877,0.0,0.20072654593355588,40.6,3.64691650576718,36.0,45.0,1553.6,110.46854755992757,1426.0,1730.0,39.660000000000004,6.184496745896145,30.2,45.4,309.46000000000004,0.054772255753799924,309.4,309.5,0.2223440084467698,Good,0,0.7335443598928099,0.08572577013693039,0.801660028774617,6.599096286158175,1168.2619758139704,0.15780419162701273,0,7608
8541,L55720,L,298.6,309.5,1687,29.3,47,0,0,0,0,0,0,0,10.899999999999977,1.0365036803867926,0.0,5176.472436327078,107.84317575681412,49429.1,0.1910569097924516,0.0,0.21052834103769813,42.8,3.492849839319871,38.0,47.0,1581.6,125.14511576565818,1426.0,1730.0,36.56,6.816377336973065,29.3,45.4,309.46000000000004,0.054772255753799924,309.4,309.5,0.2601871795061019,Good,0,0.7693463053794287,0.011144441633552438,0.8455161785694181,4.809789084189913,989.0008273104547,0.1496752755261003,0,7609
8542,L55721,L,298.5,309.5,1738,25.2,49,0,0,0,0,0,0,0,11.0,1.0368509177994945,0.0,4586.712466487936,91.73424932975871,43797.6,0.19918699106021548,0.0,0.22041015035289346,45.0,3.1622776601741664,41.0,49.0,1644.0,104.19452960688479,1517.0,1738.0,32.52,6.227921001425759,25.2,40.2,309.46000000000004,0.054772255753799924,309.4,309.5,0.28336756445880706,Good,0,0.935260625616137,-0.1190808017811471,0.9830641034911977,4.174698732308753,913.6134550581113,0.1444381510476725,0,7610
8543,H37956,H,298.4,309.4,1512,35.3,51,0,0,0,0,0,0,0,11.0,1.0368632673027371,0.0,5589.560991957104,107.49155753763662,53373.6,0.20731707232797938,0.0,0.23037262705275996,47.0,3.1622776601741314,43.0,51.0,1600.4,104.82032245705024,1512.0,1738.0,33.54,6.170332243890926,25.2,40.2,309.44,0.054772255753776575,309.4,309.5,0.2624366776598798,Good,0,0.7997762748191198,0.05380680786061953,0.7659532770722957,5.847891478194405,1158.8114204512233,0.1630168503010465,0,7611
8544,M23403,M,298.5,309.4,1365,48.7,56,0,0,0,0,0,0,0,10.899999999999977,1.0365159094254073,0.0,6961.6601038874,122.13438778749824,66475.5,0.22764227549738913,0.0,0.2556360732931069,49.6,4.2190046219500745,45.0,56.0,1563.8,149.9323180638517,1365.0,1738.0,35.74,9.227838316745697,25.2,48.7,309.43999999999994,0.054772255753776575,309.4,309.5,0.26858034307469847,Good,0,0.85297404048373,-0.03974033477864758,0.8556603414157908,7.99442759044535,1584.768147288318,0.20778649000128155,0,7612
8546,L55725,L,298.4,309.3,1806,27.6,64,0,0,0,0,0,0,0,10.900000000000034,1.0365281466604286,0.0,5220.090482573727,80.3090843472881,49845.600000000006,0.2601626005684447,0.0,0.2971409853807574,53.4,6.80441033448422,47.0,64.0,1621.6,180.05915694571047,1365.0,1806.0,33.22,9.42374660100748,25.2,48.7,309.41999999999996,0.08366600265552115,309.3,309.5,0.27086175308541166,Good,0,0.885253415997629,-0.1335293965087736,0.8975107529263092,4.530722823332502,1358.0723151489683,0.15712886849424376,0,7613
8547,L55726,L,298.4,309.3,1716,28.4,66,0,0,0,0,0,0,0,10.900000000000034,1.0365281466604286,0.0,5103.719839142091,76.17492297227001,48734.399999999994,0.26829268183620864,0.0,0.30772983277731614,57.2,7.596051605935496,49.0,66.0,1627.4,183.13328479552806,1365.0,1806.0,33.04,9.52538713124039,25.2,48.7,309.38,0.08366600265550586,309.3,309.5,0.2841687690496645,Good,0,0.7887398768127636,-0.16871460236038205,0.8736191363699203,4.662048122559531,1369.290682984095,0.16117342674494403,0,7614
8548,M23407,M,298.4,309.4,1666,24.3,68,0,0,0,0,0,0,0,11.0,1.0368632673027371,0.0,4239.674095174263,61.44455210397483,40483.8,0.2764227631039725,0.0,0.3184051192660404,61.0,7.211102550930391,51.0,68.0,1613.0,174.9085475327035,1365.0,1806.0,32.86,9.717149787875044,24.3,48.7,309.36,0.0547722557537182,309.3,309.4,0.3251664202290956,Good,0,0.8247426582261558,-0.06635766310234104,0.8377494818454644,4.025602349012013,1171.9424280484043,0.15320340953101622,0,7615
8549,L55728,L,298.5,309.4,1578,36.3,71,0,0,0,0,0,0,0,10.899999999999977,1.0365159094254073,0.0,5998.806132707774,83.31675184316353,57281.399999999994,0.28861788500561836,0.0,0.3345816674173683,65.0,5.656854249495416,56.0,71.0,1626.2,167.72358212249102,1365.0,1806.0,33.059999999999995,9.789943820063526,24.3,48.7,309.36,0.0547722557537182,309.3,309.4,0.2649364373624608,Good,0,0.840651415255855,-0.03396898366883394,0.8401902115800925,5.958885452426411,1731.3627385808504,0.17661874154067347,0,7616
8550,L55729,L,298.3,309.3,1558,37.2,73,0,0,0,0,0,0,0,11.0,1.0368756250859015,0.0,6069.621313672923,82.02190964422869,57957.600000000006,0.29674796627338224,0.0,0.34547615134301424,68.4,3.646916505766751,64.0,73.0,1664.8,101.85872569397277,1558.0,1806.0,30.76,5.68884874117778,24.3,37.2,309.34000000000003,0.05477225575372987,309.3,309.4,0.26725881296707427,Good,0,0.8375271602937644,-0.02998596935989095,0.836913088934984,6.162650509598637,1801.1477808820146,0.18027018251331986,0,7617
8551,L55730,L,298.3,309.2,1456,45.5,75,0,0,0,0,0,0,0,10.899999999999977,1.0365403921000993,0.0,6937.835120643432,91.28730421899252,66248.0,0.30487804754114617,0.0,0.35645956933909106,70.6,3.6469165057667157,66.0,75.0,1594.8,100.82261651038414,1456.0,1716.0,34.339999999999996,8.256088662314617,24.3,45.5,309.32,0.08366600265551606,309.2,309.4,0.28443312095257917,Good,0,0.9152236198769909,-0.07877822239809107,0.911419256357483,7.469126393537237,2115.1936257441616,0.219297867401105,0,7618
8552,M23411,M,298.2,309.1,1457,49.0,77,0,0,0,0,0,0,0,10.900000000000034,1.036552645752674,0.0,7476.646280160858,95.85443948924177,71393.0,0.31300812880891005,0.0,0.3675326473939926,72.8,3.4928498393193856,68.0,77.0,1543.0,88.80315309717321,1456.0,1666.0,38.46,9.583997078463659,24.3,49.0,309.28000000000003,0.13038404810539017,309.1,309.4,0.3078792555829212,Good,0,1.0766151594067843,-0.11381111463944293,1.0286507877986277,8.04367457765553,2340.251061919248,0.2558100070507175,0,7619
8553,L55732,L,298.2,309.1,1467,44.5,80,0,0,0,0,0,0,0,10.900000000000034,1.036552645752674,0.0,6836.618213806971,84.40269399761692,65281.5,0.3252032507105559,0.0,0.3843119797826573,75.2,3.492849839319348,71.0,80.0,1503.2,59.730226853746196,1456.0,1578.0,42.5,5.517698795693722,36.3,49.0,309.21999999999997,0.13038404810539017,309.1,309.4,0.2857993358265498,Good,0,1.0239423785633335,-0.06185450402703241,0.9815061610096478,7.30496976950349,2223.290466997021,0.2171364884382729,0,7620
8554,M23413,M,298.1,309.0,1661,38.2,82,0,0,0,0,0,0,0,10.899999999999977,1.0365649076264176,0.0,6644.83495308311,80.05825244678446,63450.200000000004,0.33333333197831977,0.0,0.39561242319501577,77.4,3.64691650576661,73.0,82.0,1519.8,89.72012037441762,1456.0,1661.0,42.88,5.027623693157626,37.2,49.0,309.14,0.11401754251149197,309.0,309.3,0.26712212234334765,Good,0,1.0263677855211333,-0.0815458543387062,0.9773159345745004,6.270783038090603,2214.9449753571953,0.1972533201952158,0,7621
8555,L55734,L,298.1,309.0,1592,33.9,85,0,0,0,0,0,0,0,10.899999999999977,1.0365649076264176,0.0,5651.893431635388,65.71969106552777,53968.799999999996,0.3455284538799656,0.0,0.41273628841253984,79.8,3.962322551235913,75.0,85.0,1526.6,94.50026454989418,1456.0,1661.0,42.22,6.068525356295377,33.9,49.0,309.08000000000004,0.08366600265557932,309.0,309.2,0.2945977284776279,Good,0,0.9938968819254367,0.08083747039962086,0.8924988051276698,5.564909554745325,1952.8899989273086,0.18503488967868884,0,7622
8556,L55735,L,298.2,309.0,1596,37.2,87,0,0,0,0,0,0,0,10.800000000000011,1.0362173003480306,0.0,6217.660857908848,70.65523702169145,59371.200000000004,0.35365853514772955,0.0,0.42426876571313943,82.2,3.962322551235879,77.0,87.0,1554.6,88.92862306366825,1457.0,1661.0,40.56,6.082187106625374,33.9,49.0,309.04,0.05477225575388877,309.0,309.1,0.27337428663240737,Good,0,0.9538094201372785,0.2816294038834105,0.8252549585178367,6.050602318515032,2198.9288310534184,0.1888926066340566,0,7623
8557,L55736,L,298.2,309.0,1489,40.6,89,0,0,0,0,0,0,0,10.800000000000011,1.0362173003480306,0.0,6330.994470509384,70.34438300565982,60453.4,0.3617886164154934,0.0,0.43589538516452797,84.6,3.6469165057664985,80.0,89.0,1561.0,80.94133678164694,1467.0,1661.0,38.88000000000001,3.956892720304652,33.9,44.5,309.02,0.04472135955416047,309.0,309.1,0.2788886838031613,Good,0,0.8846792002167563,0.3707984453335761,0.7527920228824673,6.603614358379309,2290.4817300197296,0.1962154018097922,0,7624
8558,L55737,L,298.3,309.0,1471,48.3,91,0,0,0,0,0,0,0,10.699999999999989,1.035869926128495,0.0,7440.652228552279,80.87665465817695,71049.3,0.3699186976832573,0.0,0.4476169152698053,86.8,3.4928498393191587,82.0,91.0,1561.8,79.79160356829527,1471.0,1661.0,39.64,5.405830186012129,33.9,48.3,309.0,6.133008420764717e-07,309.0,309.0,0.32006195006771654,Good,0,0.6167465508897017,0.42843720622776105,0.584049047397457,7.783283015311993,2752.436382300085,0.26465208541592433,0,7625
8559,M23418,M,298.3,309.0,1505,41.3,93,0,0,0,0,0,0,0,10.699999999999989,1.035869926128495,0.0,6509.351960455763,69.24842511123153,62156.49999999999,0.37804877895102124,0.0,0.45943413080553164,89.0,3.1622776601733817,85.0,93.0,1530.6,59.129518854798654,1471.0,1596.0,40.260000000000005,5.377080992508848,33.9,48.3,309.0,6.133008420764717e-07,309.0,309.0,0.28368428336051543,Good,0,0.5851153202561106,0.4394662644235945,0.5549228656598252,6.655270984107357,2460.8525604127376,0.20521225721442324,0,7626
8560,L55739,L,298.3,309.0,1519,40.0,96,0,0,0,0,0,0,0,10.699999999999989,1.035869926128495,0.0,6363.103217158177,65.59900223874409,60760.0,0.3902439008526671,0.0,0.47734107469225573,91.2,3.49284983931909,87.0,96.0,1516.0,48.17675788178349,1471.0,1596.0,41.48,4.1178878080880175,37.2,48.3,309.0,6.133008420764717e-07,309.0,309.0,0.2828139718088522,Good,0,0.5615851425429247,0.44668593029819603,0.5338656515600776,6.445783035455068,2483.162220991963,0.19998623129883178,0,7627
8561,L55740,L,298.3,309.0,1408,45.4,98,0,0,0,0,0,0,0,10.699999999999989,1.035869926128495,0.0,6694.369973190348,67.61989871909442,63923.2,0.39837398212043096,0.0,0.489400935084372,93.4,3.6469165057663626,89.0,98.0,1478.4,43.24118407259437,1408.0,1519.0,43.12,3.5856659074710175,40.0,48.3,309.0,6.133008420764717e-07,309.0,309.0,0.30382642077182864,Good,0,0.5524034123598619,0.3978744196367062,0.5329759766563958,7.315963745241501,2666.8628240072817,0.22602970341835832,0,7628
8562,L55741,L,298.2,308.9,1332,44.4,100,0,0,0,0,0,0,0,10.699999999999989,1.035881954943387,0.0,6193.532171581769,61.32210070873039,59140.799999999996,0.4065040633881949,1.0,0.5015592427715434,95.6,3.646916505766327,91.0,100.0,1447.0,77.24959546819639,1332.0,1519.0,43.88,3.310135948869768,40.0,48.3,308.98,0.044721359554258974,308.9,309.0,0.30744813001407,Good,0,0.4730900870461229,0.2528808373934709,0.47161197495790735,7.154819169355124,2517.6959944735,0.21161211160847754,0,7629
8563,L55742,L,298.1,308.9,1351,52.4,102,0,0,0,0,0,0,0,10.799999999999955,1.0362294497275093,0.0,7413.748324396783,71.97813907181343,70792.4,0.41463414465595877,1.0,0.5138168014007101,97.8,3.4928498393189797,93.0,102.0,1423.0,86.06683449505965,1332.0,1519.0,44.7,4.835286961494628,40.0,52.4,308.96,0.054772255754029525,308.9,309.0,0.34209520633563345,Good,0,0.5500150391579695,0.1644813382627771,0.6010445806890399,8.522891437908225,3073.9931951808076,0.2818480890848125,0,7630
8564,L55743,L,298.0,308.9,1500,36.7,104,0,0,0,0,0,0,0,10.899999999999977,1.0365771777296067,0.0,5765.122319034854,54.90592684795099,55050.00000000001,0.42276422592372265,1.0,0.5261744211791595,100.0,3.1622776601731837,96.0,104.0,1422.0,84.89699641330068,1332.0,1519.0,43.779999999999994,5.952478475391569,36.7,52.4,308.93999999999994,0.054772255754052875,308.9,309.0,0.3197952979563991,Good,0,0.6009369738376609,0.30086877061491246,0.6161160332625698,6.024548102039925,2437.2874745623467,0.20488533173774945,0,7631
8565,M23424,M,298.0,308.7,1614,30.7,106,0,0,0,0,0,0,0,10.699999999999989,1.0359060367922617,0.0,5189.112768096515,48.4963810102478,49549.799999999996,0.4308943071914866,1.0,0.5386329189280787,102.0,3.162277660173149,98.0,106.0,1441.0,116.70475568716122,1332.0,1614.0,41.92,8.384926952573883,30.7,52.4,308.88,0.10954451150284339,308.7,309.0,0.3342667395854137,Good,0,0.6829441474574381,0.2746410017534642,0.6783384822393859,4.947138479711764,2235.959151147445,0.1927598329365833,0,7632
8566,L55745,L,298.0,308.8,1489,36.5,109,0,0,0,0,0,0,0,10.800000000000011,1.0362416072609342,0.0,5691.657590482574,51.742341731659764,54348.5,0.4430894290931324,1.0,0.5575116149650863,104.2,3.4928498393188794,100.0,109.0,1457.2,116.60060034150763,1332.0,1614.0,40.14,8.406128716597191,30.7,52.4,308.84,0.08944271910224211,308.7,308.9,0.3282885916298518,Good,0,0.7191911082748058,0.34745586834183395,0.6848482426944058,5.936746898542974,2521.9133123605175,0.20764659937753713,0,7633
8567,M23426,M,297.9,308.7,1751,26.6,111,0,0,0,0,0,0,0,10.800000000000011,1.0362537729565164,0.0,4877.743800268097,43.551283930965155,46576.600000000006,0.4512195103608963,1.0,0.5702259251249733,106.4,3.646916505766161,102.0,111.0,1541.0,149.9283162047783,1351.0,1751.0,36.58,9.803927784311753,26.6,52.4,308.79999999999995,0.10000000000205939,308.7,308.9,0.3441804376174916,Good,0,0.859981128588258,0.04157654506794173,0.8597674830854303,4.326505958938168,2200.9331692228684,0.18656726079938346,0,7634
8568,L55747,L,298.0,308.7,1511,45.8,114,0,0,0,0,0,0,0,10.699999999999989,1.0359060367922617,0.0,7247.381869973191,63.020711912810356,69203.8,0.46341463226254215,1.0,0.5894922605745718,108.8,3.9623225512354994,104.0,114.0,1573.0,111.3485518540766,1489.0,1751.0,35.26,7.25417121386034,26.6,45.8,308.76,0.08944271910234061,308.7,308.9,0.33774333763266134,Good,0,0.8307581266658984,0.04298833815825498,0.8327588345872765,7.380421575596052,3358.5428041398413,0.2720183508005043,0,7635
